source,source_id,title,date,artist,medium,classification,object_url,download_url,high_res_url,license_status,original_path,photopainter_bmp_path,preview_jpg_path,original_sha256
artic,1925.3226,Servant throwing bundles of branches into waterfall,c. 1810,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print; ebangire, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/24553,"https://www.artic.edu/iiif/2/d07b2dd3-59de-c07f-097e-6a623136216e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/d07b2dd3-59de-c07f-097e-6a623136216e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0313_artic_1925.3226_servant-throwing-bundles-of-branches-into-waterfall.jpg,hokusai_photopainter/photopainter_800x480_bmp/0313_artic_1925.3226_servant-throwing-bundles-of-branches-into-waterfall.bmp,hokusai_photopainter/preview_800x480_jpg/0313_artic_1925.3226_servant-throwing-bundles-of-branches-into-waterfall.jpg,0252a339231202bdf6a90861279008bdc434ec1b1a6e4728c2a3d072be52e044
artic,1925.3214,Shellfish gathering,c. 1800,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/24510,"https://www.artic.edu/iiif/2/36b96c2a-8664-671e-df1d-a8e500aa5c90/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/36b96c2a-8664-671e-df1d-a8e500aa5c90/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0314_artic_1925.3214_shellfish-gathering.jpg,hokusai_photopainter/photopainter_800x480_bmp/0314_artic_1925.3214_shellfish-gathering.bmp,hokusai_photopainter/preview_800x480_jpg/0314_artic_1925.3214_shellfish-gathering.jpg,d23e6166f4aa44d33391d3d86a637bb6cb90b7dd099223e21d1284b7345b7800
artic,1925.3236,"Shichirigahama Beach in Sagami Province (Shoshu Shichirigahama), from the series ""Thiry-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/86991,"https://www.artic.edu/iiif/2/82364b7e-bb90-cc81-45c2-89b56ed8431e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/82364b7e-bb90-cc81-45c2-89b56ed8431e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0315_artic_1925.3236_shichirigahama-beach-in-sagami-province-shoshu-shichirigahama-from-the-series-th.jpg,hokusai_photopainter/photopainter_800x480_bmp/0315_artic_1925.3236_shichirigahama-beach-in-sagami-province-shoshu-shichirigahama-from-the-series-th.bmp,hokusai_photopainter/preview_800x480_jpg/0315_artic_1925.3236_shichirigahama-beach-in-sagami-province-shoshu-shichirigahama-from-the-series-th.jpg,0af61b528dd7c376e632140cf9f4f47e3407bd7f9f6046fd031a256f2bcb3306
artic,1929.521,"Shimada, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2938,"https://www.artic.edu/iiif/2/42916f4e-8356-9aad-0614-57c37f3e86e0/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/42916f4e-8356-9aad-0614-57c37f3e86e0/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0316_artic_1929.521_shimada-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,hokusai_photopainter/photopainter_800x480_bmp/0316_artic_1929.521_shimada-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.bmp,hokusai_photopainter/preview_800x480_jpg/0316_artic_1929.521_shimada-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,7ff574b14f5a296fe70a57d79ac888cd297c6cf3c3b9fcb224f50beebc103854
artic,1939.1173,"Shin Yoshiwara, from the illustrated book ""Picture Book of Amusements of the East (Ehon Azuma asobi)""",c. 1802,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/33383,"https://www.artic.edu/iiif/2/57f1d63b-2ac8-f4c6-9814-797ddbe21763/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/57f1d63b-2ac8-f4c6-9814-797ddbe21763/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0317_artic_1939.1173_shin-yoshiwara-from-the-illustrated-book-picture-book-of-amusements-of-the-east.jpg,hokusai_photopainter/photopainter_800x480_bmp/0317_artic_1939.1173_shin-yoshiwara-from-the-illustrated-book-picture-book-of-amusements-of-the-east.bmp,hokusai_photopainter/preview_800x480_jpg/0317_artic_1939.1173_shin-yoshiwara-from-the-illustrated-book-picture-book-of-amusements-of-the-east.jpg,12a75b9583c09205bce2842d6530cbe2da72b0f5c51b7b53da1d30bf4fb64e4a
artic,1939.1160,"Shinagawa, from vol. 1 of the illustrated book ""Fine Views of the Eastern Capital at a Glance (Toto shokei ichiran)""",1800,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/33312,"https://www.artic.edu/iiif/2/0e23064a-a4a6-db5d-45bb-b88dbc4bd420/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/0e23064a-a4a6-db5d-45bb-b88dbc4bd420/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0319_artic_1939.1160_shinagawa-from-vol.-1-of-the-illustrated-book-fine-views-of-the-eastern-capital.jpg,hokusai_photopainter/photopainter_800x480_bmp/0319_artic_1939.1160_shinagawa-from-vol.-1-of-the-illustrated-book-fine-views-of-the-eastern-capital.bmp,hokusai_photopainter/preview_800x480_jpg/0319_artic_1939.1160_shinagawa-from-vol.-1-of-the-illustrated-book-fine-views-of-the-eastern-capital.jpg,5171c2de93e4b8b2995cecb09e338ead31f5e3906ed812c0b05a2f5febcb60e9
artic,1929.530,"Shirasuka, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2969,"https://www.artic.edu/iiif/2/2fe4e212-a8ab-761b-87c4-fc3f86391238/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/2fe4e212-a8ab-761b-87c4-fc3f86391238/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0320_artic_1929.530_shirasuka-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-ts.jpg,hokusai_photopainter/photopainter_800x480_bmp/0320_artic_1929.530_shirasuka-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-ts.bmp,hokusai_photopainter/preview_800x480_jpg/0320_artic_1929.530_shirasuka-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-ts.jpg,21356126b6c5c84277eb90627849ecf00348d1c672a2733779c6640d1be648c5
artic,1925.2977,"Shono, from an untitled series of the fifty-three stations of the Tokaido",c. 1804,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; kokonotsugiri-ban,woodblock print; print; asian art,https://www.artic.edu/artworks/23696,"https://www.artic.edu/iiif/2/d08729ad-f788-66cb-a1a6-3ad68ec14236/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/d08729ad-f788-66cb-a1a6-3ad68ec14236/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0321_artic_1925.2977_shono-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.jpg,hokusai_photopainter/photopainter_800x480_bmp/0321_artic_1925.2977_shono-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.bmp,hokusai_photopainter/preview_800x480_jpg/0321_artic_1925.2977_shono-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.jpg,8574e5922578ddb15c547a2231194174e3ad67619a67693b3a3c63b753a007d6
artic,1929.543,"Shono, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/3025,"https://www.artic.edu/iiif/2/ee940026-fc5f-09f2-ed8b-a498b641853a/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/ee940026-fc5f-09f2-ed8b-a498b641853a/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0322_artic_1929.543_shono-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0322_artic_1929.543_shono-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.bmp,hokusai_photopainter/preview_800x480_jpg/0322_artic_1929.543_shono-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,5395df5d2e2d8cca0c0c7474bfda196d2c6aa10f09afb915b333671805048c4b
artic,1925.3244,"Shower Below the Summit (Sanka hakuu), from the series ""Thirty-Six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print, oban",woodblock print; print; asian art,https://www.artic.edu/artworks/87008,"https://www.artic.edu/iiif/2/bbb6d024-f931-2e2f-eb95-750991834b1c/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/bbb6d024-f931-2e2f-eb95-750991834b1c/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0323_artic_1925.3244_shower-below-the-summit-sanka-hakuu-from-the-series-thirty-six-views-of-mount-fu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0323_artic_1925.3244_shower-below-the-summit-sanka-hakuu-from-the-series-thirty-six-views-of-mount-fu.bmp,hokusai_photopainter/preview_800x480_jpg/0323_artic_1925.3244_shower-below-the-summit-sanka-hakuu-from-the-series-thirty-six-views-of-mount-fu.jpg,8500f503315d1e440c0e62ac68dd3993f67adbd4e94f6cbd7a8adf7c05f03d26
artic,1952.342,"Shower Below the Summit (Sanka hakuu), from the series ""Thirty-Six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830-33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; ōban,woodblock print; print; asian art,https://www.artic.edu/artworks/77331,"https://www.artic.edu/iiif/2/1926618d-d815-1b8e-f0de-e11958939609/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/1926618d-d815-1b8e-f0de-e11958939609/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0324_artic_1952.342_shower-below-the-summit-sanka-hakuu-from-the-series-thirty-six-views-of-mount-fu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0324_artic_1952.342_shower-below-the-summit-sanka-hakuu-from-the-series-thirty-six-views-of-mount-fu.bmp,hokusai_photopainter/preview_800x480_jpg/0324_artic_1952.342_shower-below-the-summit-sanka-hakuu-from-the-series-thirty-six-views-of-mount-fu.jpg,f69675c3b197bda385ea31d79d5eb4a2975575abd22cf30ec5c55818ca76ab05
artic,1954.621,"Sima Guang and Shibata Katsuie, from the series ""Five Sibling Pictures of China and Japan for the Zakurogaki Group (Zakurogaki-ren goban no uchi wakan e-kyodai)""",1821,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","Color woodblock print; shikishiban, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/81207,"https://www.artic.edu/iiif/2/d144e72a-8f28-412f-a1da-ff68228b1f08/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/d144e72a-8f28-412f-a1da-ff68228b1f08/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0325_artic_1954.621_sima-guang-and-shibata-katsuie-from-the-series-five-sibling-pictures-of-china-an.jpg,hokusai_photopainter/photopainter_800x480_bmp/0325_artic_1954.621_sima-guang-and-shibata-katsuie-from-the-series-five-sibling-pictures-of-china-an.bmp,hokusai_photopainter/preview_800x480_jpg/0325_artic_1954.621_sima-guang-and-shibata-katsuie-from-the-series-five-sibling-pictures-of-china-an.jpg,634c871eacb4ea3ed659df81893b1b7ea33f25d05229237154b55fdca1a241cd
artic,1954.738,Six immortal poets preparing for the Tanabata festival,n.d.,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/81434,"https://www.artic.edu/iiif/2/5a413a49-5605-c600-e731-aec286581c1e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/5a413a49-5605-c600-e731-aec286581c1e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0326_artic_1954.738_six-immortal-poets-preparing-for-the-tanabata-festival.jpg,hokusai_photopainter/photopainter_800x480_bmp/0326_artic_1954.738_six-immortal-poets-preparing-for-the-tanabata-festival.bmp,hokusai_photopainter/preview_800x480_jpg/0326_artic_1954.738_six-immortal-poets-preparing-for-the-tanabata-festival.jpg,ecca0e7627d49f87bb6d6e9d612def84cd6d3bda2ed6a56aab4f04cb25b77975
artic,1954.633,Six women seated around a bird cage,1823,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/81229,"https://www.artic.edu/iiif/2/816dfd56-3b2a-0488-1704-799fda76543e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/816dfd56-3b2a-0488-1704-799fda76543e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0327_artic_1954.633_six-women-seated-around-a-bird-cage.jpg,hokusai_photopainter/photopainter_800x480_bmp/0327_artic_1954.633_six-women-seated-around-a-bird-cage.bmp,hokusai_photopainter/preview_800x480_jpg/0327_artic_1954.633_six-women-seated-around-a-bird-cage.jpg,f79fa50c903715a0762383352e35eb12822f63b1cf843f801319ef319fadcf57
artic,1900.685,"Snow at Dusk at Hira (Hira no bosetsu), from the series Eight Views of Omi in Etching Style (Doban Omi hakkei)",1804/16,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; horizontal koban,woodblock print; print; asian art,https://www.artic.edu/artworks/57285,"https://www.artic.edu/iiif/2/a22ca2fe-8baa-7c17-599b-835b94c37724/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/a22ca2fe-8baa-7c17-599b-835b94c37724/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0328_artic_1900.685_snow-at-dusk-at-hira-hira-no-bosetsu-from-the-series-eight-views-of-omi-in-etchi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0328_artic_1900.685_snow-at-dusk-at-hira-hira-no-bosetsu-from-the-series-eight-views-of-omi-in-etchi.bmp,hokusai_photopainter/preview_800x480_jpg/0328_artic_1900.685_snow-at-dusk-at-hira-hira-no-bosetsu-from-the-series-eight-views-of-omi-in-etchi.jpg,6481d054882c6575e8c4a6de51143c14b7b6935515165ebc6e65a73e554b381d
artic,1969.693,"Snow on the Sumida River, from the series, Snow, Moon, and Flowers",c. 1833,"Katsushika Hokusai (Japanese, 1760-1849)",Color woodblock print,woodblock print; print; asian art,https://www.artic.edu/artworks/32267,"https://www.artic.edu/iiif/2/f26eeee4-18c5-665a-18b6-3032e952d08e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/f26eeee4-18c5-665a-18b6-3032e952d08e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0329_artic_1969.693_snow-on-the-sumida-river-from-the-series-snow-moon-and-flowers.jpg,hokusai_photopainter/photopainter_800x480_bmp/0329_artic_1969.693_snow-on-the-sumida-river-from-the-series-snow-moon-and-flowers.bmp,hokusai_photopainter/preview_800x480_jpg/0329_artic_1969.693_snow-on-the-sumida-river-from-the-series-snow-moon-and-flowers.jpg,2f97012e997a18b736169cb745efc2ebea1e7a428f16c3c128f99581554da5c9
artic,1925.3262,"Snowy Morning from Koishikawa (Koishikawa yuki no ashita), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Hibino Yohachi
Japanese, unknown",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24704,"https://www.artic.edu/iiif/2/a7bba48d-f214-feac-c857-bf434a7d90fb/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/a7bba48d-f214-feac-c857-bf434a7d90fb/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0330_artic_1925.3262_snowy-morning-from-koishikawa-koishikawa-yuki-no-ashita-from-the-series-thirty-s.jpg,hokusai_photopainter/photopainter_800x480_bmp/0330_artic_1925.3262_snowy-morning-from-koishikawa-koishikawa-yuki-no-ashita-from-the-series-thirty-s.bmp,hokusai_photopainter/preview_800x480_jpg/0330_artic_1925.3262_snowy-morning-from-koishikawa-koishikawa-yuki-no-ashita-from-the-series-thirty-s.jpg,5f5f49e6be5ef37adb387d506a78fdb0857d29fe6b53812d361db15c5e80a5ae
artic,1961.170,"Snowy Morning from Koishikawa (Koishikawa yuki no ashita), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/13265,"https://www.artic.edu/iiif/2/e50f80f4-cc50-6f68-0b4a-4ccb9fd48f31/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/e50f80f4-cc50-6f68-0b4a-4ccb9fd48f31/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0331_artic_1961.170_snowy-morning-from-koishikawa-koishikawa-yuki-no-ashita-from-the-series-thirty-s.jpg,hokusai_photopainter/photopainter_800x480_bmp/0331_artic_1961.170_snowy-morning-from-koishikawa-koishikawa-yuki-no-ashita-from-the-series-thirty-s.bmp,hokusai_photopainter/preview_800x480_jpg/0331_artic_1961.170_snowy-morning-from-koishikawa-koishikawa-yuki-no-ashita-from-the-series-thirty-s.jpg,0ef79cc4fb506f32291f5f75774f91e130a3590d2c01f967b6c6e28fed488824
artic,1928.1093,"Sojo Henjo, twelfth poet in the series One Hundred Poems by One Hundred Poets Explained by the Nurse",c. 1835/36,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; yoko oban,woodblock print; print; asian art,https://www.artic.edu/artworks/89521,"https://www.artic.edu/iiif/2/550fc3a5-3c92-88fa-c46f-8a963af2901b/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/550fc3a5-3c92-88fa-c46f-8a963af2901b/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0332_artic_1928.1093_sojo-henjo-twelfth-poet-in-the-series-one-hundred-poems-by-one-hundred-poets-exp.jpg,hokusai_photopainter/photopainter_800x480_bmp/0332_artic_1928.1093_sojo-henjo-twelfth-poet-in-the-series-one-hundred-poems-by-one-hundred-poets-exp.bmp,hokusai_photopainter/preview_800x480_jpg/0332_artic_1928.1093_sojo-henjo-twelfth-poet-in-the-series-one-hundred-poems-by-one-hundred-poets-exp.jpg,199bc95342c8edba5ed7b027dddd169f05187e2af56137cb425b8dc38cc7b2cb
artic,1925.3212,Sparrows on Millstones with Hagi Bushes,1797,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; large surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/24503,"https://www.artic.edu/iiif/2/09657d49-8ab3-ba03-c482-561a328d0052/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/09657d49-8ab3-ba03-c482-561a328d0052/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0333_artic_1925.3212_sparrows-on-millstones-with-hagi-bushes.jpg,hokusai_photopainter/photopainter_800x480_bmp/0333_artic_1925.3212_sparrows-on-millstones-with-hagi-bushes.bmp,hokusai_photopainter/preview_800x480_jpg/0333_artic_1925.3212_sparrows-on-millstones-with-hagi-bushes.jpg,55b798f4f61b495688a245ad442bda5b6db3d6e0352e3d35a7989fe2f0ff9b31
artic,1928.1106,"Sumida River seen from Azuma Bridge (Azumabashi yori Sumida wo miru no zu), from a group of Western-style landscapes",c. 1800/05,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; aiban,print; asian art,https://www.artic.edu/artworks/89554,"https://www.artic.edu/iiif/2/5d610a82-e13e-6b08-977b-8ae3938ca75f/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/5d610a82-e13e-6b08-977b-8ae3938ca75f/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0334_artic_1928.1106_sumida-river-seen-from-azuma-bridge-azumabashi-yori-sumida-wo-miru-no-zu-from-a.jpg,hokusai_photopainter/photopainter_800x480_bmp/0334_artic_1928.1106_sumida-river-seen-from-azuma-bridge-azumabashi-yori-sumida-wo-miru-no-zu-from-a.bmp,hokusai_photopainter/preview_800x480_jpg/0334_artic_1928.1106_sumida-river-seen-from-azuma-bridge-azumabashi-yori-sumida-wo-miru-no-zu-from-a.jpg,08a74966b1d53e39808f71c3cfa00a13416e64d603fa31c3cf01e62380718dcf
artic,1939.1158,"Sumida River, from vol. 1 of the illustrated book ""Fine Views of the Eastern Capital at a Glance (Toto shokei ichiran)""",1800,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/33308,"https://www.artic.edu/iiif/2/36ab047c-39da-01b7-7daf-b011d4e7e32f/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/36ab047c-39da-01b7-7daf-b011d4e7e32f/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0335_artic_1939.1158_sumida-river-from-vol.-1-of-the-illustrated-book-fine-views-of-the-eastern-capit.jpg,hokusai_photopainter/photopainter_800x480_bmp/0335_artic_1939.1158_sumida-river-from-vol.-1-of-the-illustrated-book-fine-views-of-the-eastern-capit.bmp,hokusai_photopainter/preview_800x480_jpg/0335_artic_1939.1158_sumida-river-from-vol.-1-of-the-illustrated-book-fine-views-of-the-eastern-capit.jpg,2cfb438028aadf041491acc2ce3e16636ef73b69a18711e1a86d6bd2866d37dc
artic,1939.1168,"Sumiyoshi Shrine at Tsukuda (Tsukuda Sumiyoshi yashiro), from the illustrated book ""Picture Book of Amusements of the East (Ehon Azuma asobi)""",c. 1802,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/33368,"https://www.artic.edu/iiif/2/1acd9b9f-7b1f-df11-0640-8f156879e107/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/1acd9b9f-7b1f-df11-0640-8f156879e107/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0336_artic_1939.1168_sumiyoshi-shrine-at-tsukuda-tsukuda-sumiyoshi-yashiro-from-the-illustrated-book.jpg,hokusai_photopainter/photopainter_800x480_bmp/0336_artic_1939.1168_sumiyoshi-shrine-at-tsukuda-tsukuda-sumiyoshi-yashiro-from-the-illustrated-book.bmp,hokusai_photopainter/preview_800x480_jpg/0336_artic_1939.1168_sumiyoshi-shrine-at-tsukuda-tsukuda-sumiyoshi-yashiro-from-the-illustrated-book.jpg,505442f2b11eb9ede347100bb90e20e1104943a1bf9c2f25d9068c15757cb1d0
artic,1925.3273,"Surugadai in Edo (Toto surugadai), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Hibino Yohachi
Japanese, unknown",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24751,"https://www.artic.edu/iiif/2/b337f8cc-32c9-3d74-4a2f-ee2ea9fc02c1/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/b337f8cc-32c9-3d74-4a2f-ee2ea9fc02c1/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0337_artic_1925.3273_surugadai-in-edo-toto-surugadai-from-the-series-thirty-six-views-of-mount-fuji-f.jpg,hokusai_photopainter/photopainter_800x480_bmp/0337_artic_1925.3273_surugadai-in-edo-toto-surugadai-from-the-series-thirty-six-views-of-mount-fuji-f.bmp,hokusai_photopainter/preview_800x480_jpg/0337_artic_1925.3273_surugadai-in-edo-toto-surugadai-from-the-series-thirty-six-views-of-mount-fuji-f.jpg,b05bd9e0618bd40ef2ff1a5f210881571d0f45ba29298c2e3bb2527b2a50c35d
artic,1964.1058b,"Tago Bay near Ejiri on the Tokaido (Tokaido Ejiri Tagonoura ryakuzu), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/130734,"https://www.artic.edu/iiif/2/79a381c3-a960-c78b-7e49-58b9f0ff6c18/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/79a381c3-a960-c78b-7e49-58b9f0ff6c18/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0338_artic_1964.1058b_tago-bay-near-ejiri-on-the-tokaido-tokaido-ejiri-tagonoura-ryakuzu-from-the-seri.jpg,hokusai_photopainter/photopainter_800x480_bmp/0338_artic_1964.1058b_tago-bay-near-ejiri-on-the-tokaido-tokaido-ejiri-tagonoura-ryakuzu-from-the-seri.bmp,hokusai_photopainter/preview_800x480_jpg/0338_artic_1964.1058b_tago-bay-near-ejiri-on-the-tokaido-tokaido-ejiri-tagonoura-ryakuzu-from-the-seri.jpg,f5ff50ec88d626d55b9a0ab66e62c3b618f02bc9250ca60b3411c980acfa895c
artic,1925.3279,"Tagonoura Bay near Ejiri on the Tōkaidō (Tōkaidō Ejiri Tagonoura ryakuzu), from the series Thirty-Six Views of Mount Fuji (Fugaku sanjūrokkei)",1830-33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print,woodblock print; print; asian art,https://www.artic.edu/artworks/24778,"https://www.artic.edu/iiif/2/446895e6-9d3c-0558-c273-84d76c26702e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/446895e6-9d3c-0558-c273-84d76c26702e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0339_artic_1925.3279_tagonoura-bay-near-ejiri-on-the-tkaid-tkaid-ejiri-tagonoura-ryakuzu-from-the-ser.jpg,hokusai_photopainter/photopainter_800x480_bmp/0339_artic_1925.3279_tagonoura-bay-near-ejiri-on-the-tkaid-tkaid-ejiri-tagonoura-ryakuzu-from-the-ser.bmp,hokusai_photopainter/preview_800x480_jpg/0339_artic_1925.3279_tagonoura-bay-near-ejiri-on-the-tkaid-tkaid-ejiri-tagonoura-ryakuzu-from-the-ser.jpg,3d830c245302892608ef87bf056eb4da2cb983669f80a46997848ff373f11c4c
